Sampled_PSU;Pik;Size_Stratum;STRATUM;PSU_ID;PSU_MOS;PSU_MOS.1;ALLOC;threshold;final_populationdom;sampling_fraction;SR;SizeSR;stratum;N_PSU_Stratum;PSU_final_sample_unit;nSR
0;0.00992555831265509;60853;20000;402;604;604;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.00992555831265509;60853;20000;410;604;604;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.00954759831068312;60853;20000;388;581;581;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.00925180352653115;60853;20000;469;563;563;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.00910390613445516;60853;20000;414;554;554;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.00821652178199924;60853;20000;420;500;500;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0076249322136953;60853;20000;431;464;464;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.00593232872660345;60853;20000;399;361;361;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.00445335480584359;60853;20000;403;271;271;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
1;1;55144;21000;496;55144;55144;24;114883.333333333;55144;0.000435224140432323;1;0;210001;1;24;0
0;0.37527218779163;41791;22000;502;15683;15683;2;1044775;41791;0.000047857194132708;0;0;220001;3;0;0
0;0.363427532243785;41791;22000;503;15188;15188;2;1044775;41791;0.000047857194132708;0;0;220001;3;0;0
1;0.261300279964586;41791;22000;485;10920;10920;2;1044775;41791;0.000047857194132708;0;0;220001;3;2;1
0;0.122926626480981;72165;23000;499;8871;8871;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.111771634448833;72165;23000;490;8066;8066;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.091900505785353;72165;23000;498;6632;6632;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0910413635418832;72165;23000;513;6570;6570;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
1;0.0834337975472875;72165;23000;500;6021;6021;4;902062.5;72165;0.000055428531836763;0;0;230001;15;4;1
0;0.0687452366105453;72165;23000;510;4961;4961;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0660153814175847;72165;23000;493;4764;4764;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0636458116815631;72165;23000;511;4593;4593;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0623155269174808;72165;23000;495;4497;4497;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0564955310746207;72165;23000;509;4077;4077;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.052379962585741;72165;23000;504;3780;3780;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0358484029654265;72165;23000;506;2587;2587;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0328691193792004;72165;23000;505;2372;2372;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0322455483960369;72165;23000;497;2327;2327;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.0283655511674635;72165;23000;494;2047;2047;4;902062.5;72165;0.000055428531836763;0;0;230001;15;0;0
0;0.148266620558485;11567;24000;483;1715;1715;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.12103397596611;11567;24000;512;1400;1400;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.11446356012795;11567;24000;508;1324;1324;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.0987291432523558;11567;24000;488;1142;1142;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.0951845768133483;11567;24000;507;1101;1101;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.0846373303363016;11567;24000;491;979;979;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.081525028097173;11567;24000;484;943;943;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.0772023860983833;11567;24000;492;893;893;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.0623324976225469;11567;24000;486;721;721;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.0537736664649434;11567;24000;489;622;622;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
0;0.0368289098296879;11567;24000;501;426;426;2;289175;11567;0.000172905679951586;0;0;240001;12;0;0
1;0.0260223048327138;11567;24000;487;301;301;2;289175;11567;0.000172905679951586;0;0;240001;12;2;1
